item	type	count
WORD/expected	word	146824
WORD/1924	word	146813
WORD/minute	word	146799
WORD/buried	word	146769
WORD/indiana	word	146635
WORD/journalist	word	146567
WORD/kitt	word	146416
WORD/regions	word	146363
WORD/federation	word	146326
WORD/mexican	word	146308
WORD/crown	word	146184
WORD/resulted	word	145946
WORD/newly	word	145818
WORD/sign	word	145766
WORD/versions	word	145688
WORD/missouri	word	145665
WORD/1922	word	145663
WORD/cannot	word	145643
WORD/villages	word	145253
WORD/44	word	145212
WORD/stephen	word	145173
WORD/animals	word	144949
WORD/1912	word	144929
WORD/say	word	144919
WORD/stock	word	144861
WORD/pilot	word	144745
WORD/existing	word	144743
WORD/positions	word	144737
WORD/harry	word	144632
WORD/sweden	word	144522
WORD/receive	word	144482
WORD/oldest	word	144399
WORD/lewis	word	144306
WORD/kept	word	144219
WORD/southeast	word	144209
WORD/70	word	144171
WORD/hands	word	144116
WORD/opposition	word	144046
WORD/choice	word	143998
WORD/kansas	word	143962
WORD/spacewatch	word	143837
WORD/intelligence	word	143705
WORD/wisconsin	word	143626
WORD/performances	word	143570
WORD/tradition	word	143552
WORD/bad	word	143536
WORD/losing	word	143486
WORD/granted	word	143421
WORD/connected	word	143369
WORD/officials	word	143235
WORD/metropolitan	word	143215
WORD/1927	word	143132
WORD/1931	word	142881
WORD/norwegian	word	142757
WORD/wild	word	142715
WORD/develop	word	142696
WORD/philosophy	word	142612
WORD/defence	word	142444
WORD/publication	word	142424
WORD/risk	word	142072
WORD/vehicle	word	141978
WORD/economy	word	141840
WORD/figures	word	141827
WORD/graduate	word	141821
WORD/citizens	word	141807
WORD/supply	word	141782
WORD/cells	word	141731
WORD/felt	word	141630
WORD/normal	word	141532
WORD/don	word	141466
WORD/finish	word	141461
WORD/fully	word	141353
WORD/sri	word	141311
WORD/powers	word	141267
WORD/1921	word	141229
WORD/want	word	141226
WORD/drug	word	141173
WORD/edge	word	141121
WORD/returning	word	141023
WORD/km	word	140673
WORD/ltd	word	140559
WORD/rise	word	140519
WORD/simple	word	140510
WORD/tony	word	140221
WORD/completely	word	139786
WORD/visit	word	139778
WORD/boat	word	139730
WORD/cape	word	139597
WORD/tried	word	139482
WORD/seats	word	139457
WORD/1925	word	139307
WORD/aired	word	139274
WORD/ad	word	139267
WORD/1950s	word	139259
WORD/philippines	word	139235
WORD/brand	word	139212
WORD/count	word	139119
WORD/sides	word	139089
WORD/supporting	word	138992
WORD/chosen	word	138894
WORD/bring	word	138851
WORD/application	word	138728
WORD/kind	word	138643
WORD/link	word	138615
WORD/reason	word	138566
WORD/authorities	word	138531
WORD/transfer	word	138421
WORD/walter	word	138243
WORD/fans	word	138206
WORD/follow	word	138080
WORD/painter	word	138040
WORD/musician	word	137967
WORD/effort	word	137674
WORD/phase	word	137599
WORD/architect	word	137526
WORD/glass	word	137398
WORD/marked	word	137327
WORD/hills	word	137286
WORD/foot	word	137240
WORD/tropical	word	137234
WORD/christmas	word	137224
WORD/fund	word	137214
WORD/showed	word	137095
WORD/1923	word	137044
WORD/vehicles	word	136993
WORD/lyrics	word	136981
WORD/comic	word	136966
WORD/5th	word	136906
WORD/1910	word	136866
WORD/screen	word	136780
WORD/draw	word	136780
WORD/bell	word	136641
WORD/educated	word	136636
WORD/mobile	word	136543
WORD/churches	word	136498
WORD/presidential	word	136490
WORD/card	word	136378
WORD/1915	word	136349
WORD/albert	word	136311
WORD/1926	word	136308
WORD/holds	word	136271
WORD/allowing	word	136156
WORD/obtained	word	136079
WORD/suggested	word	136030
WORD/interior	word	135997
WORD/oregon	word	135955
WORD/situation	word	135828
WORD/greatest	word	135744
WORD/beat	word	135734
WORD/programming	word	135666
WORD/partner	word	135655
WORD/religion	word	135575
WORD/studios	word	135467
WORD/rank	word	135415
WORD/permanent	word	135395
WORD/ben	word	135346
WORD/1916	word	135253
WORD/couple	word	135203
WORD/succeeded	word	135191
WORD/multi	word	135159
WORD/colorado	word	135047
WORD/let	word	134890
WORD/methods	word	134711
WORD/audience	word	134691
WORD/artillery	word	134681
WORD/conflict	word	134509
WORD/adult	word	134471
WORD/introduction	word	134359
WORD/entitled	word	134295
WORD/electronic	word	134285
WORD/maryland	word	134246
WORD/alliance	word	134241
WORD/animal	word	134173
WORD/1900	word	134079
WORD/standing	word	134062
WORD/les	word	134045
WORD/achieved	word	133939
WORD/commissioned	word	133822
WORD/creating	word	133805
WORD/frequently	word	133785
WORD/subsequent	word	133728
WORD/injury	word	133657
WORD/effective	word	133547
WORD/politicians	word	133475
WORD/promotion	word	133405
WORD/moscow	word	133352
WORD/portion	word	133312
WORD/sunday	word	133288
WORD/pope	word	133195
WORD/sense	word	132935
WORD/²	word	132899
WORD/confirmed	word	132885
WORD/sets	word	132667
WORD/worldwide	word	132616
WORD/17th	word	132538
WORD/express	word	132500
WORD/maximum	word	132410
WORD/institutions	word	132363
WORD/communications	word	132236
WORD/iv	word	132164
WORD/wind	word	132068
WORD/picture	word	132064
WORD/mind	word	131919
WORD/necessary	word	131867
WORD/covers	word	131850
WORD/americans	word	131779
WORD/rear	word	131753
WORD/factory	word	131611
WORD/ending	word	131474
WORD/climate	word	131464
WORD/founding	word	131461
WORD/brian	word	131394
WORD/standards	word	131352
WORD/containing	word	131345
WORD/occupied	word	131322
WORD/powerful	word	131221
WORD/attempts	word	131199
WORD/northeast	word	131174
WORD/trees	word	131168
WORD/relatively	word	131131
WORD/manchester	word	131116
WORD/sexual	word	131087
WORD/needs	word	131052
WORD/sector	word	131002
WORD/anderson	word	130906
WORD/rich	word	130862
WORD/tennessee	word	130754
WORD/claim	word	130730
WORD/wins	word	130702
WORD/bureau	word	130701
WORD/norway	word	130585
WORD/historian	word	130539
WORD/tennis	word	130493
WORD/weekly	word	130402
WORD/fighter	word	130392
WORD/showing	word	130301
WORD/chapter	word	130227
WORD/comics	word	130082
WORD/cathedral	word	130062
WORD/properties	word	129967
WORD/criminal	word	129924
WORD/weight	word	129921
WORD/eye	word	129887
WORD/agricultural	word	129836
WORD/33	word	129808
WORD/display	word	129766
WORD/perform	word	129735
WORD/unable	word	129655
WORD/kill	word	129510
WORD/wars	word	129501
WORD/actors	word	129500
WORD/speech	word	129430
WORD/arrested	word	129366
WORD/why	word	129280
WORD/turkish	word	129259
WORD/melbourne	word	129197
WORD/unlike	word	129103
WORD/holding	word	129045
WORD/funding	word	129035
WORD/bought	word	129034
WORD/lane	word	129025
WORD/weapons	word	128980
WORD/copies	word	128920
WORD/da	word	128911
WORD/fought	word	128867
WORD/chamber	word	128657
WORD/bowl	word	128464
WORD/internal	word	128312
WORD/matter	word	128264
WORD/ends	word	128079
WORD/turkey	word	128015
WORD/1913	word	127899
WORD/provincial	word	127829
WORD/portuguese	word	127639
WORD/broadcasting	word	127485
WORD/hits	word	127336
WORD/settled	word	127329
WORD/setting	word	127268
WORD/core	word	127256
WORD/36	word	127218
WORD/extensive	word	127079
WORD/squad	word	127060
WORD/lot	word	126921
WORD/1908	word	126789
WORD/looking	word	126598
WORD/dvd	word	126515
WORD/domestic	word	126437
WORD/simon	word	126292
WORD/pieces	word	126274
WORD/guns	word	126218
WORD/expansion	word	126198
WORD/broke	word	126161
WORD/howard	word	126124
WORD/dynasty	word	126119
WORD/cold	word	126085
WORD/1911	word	126081
WORD/vietnam	word	126015
WORD/ways	word	125929
WORD/treaty	word	125924
WORD/contest	word	125908
WORD/actions	word	125748
WORD/southwest	word	125735
WORD/prevent	word	125659
WORD/refused	word	125521
WORD/killing	word	125402
WORD/launch	word	125295
WORD/recordings	word	125282
WORD/identity	word	125251
WORD/aid	word	125245
WORD/entrance	word	125148
WORD/shared	word	125116
WORD/stay	word	125068
WORD/ultimately	word	124973
WORD/selling	word	124711
WORD/motion	word	124643
WORD/nfl	word	124565
WORD/chapel	word	124537
WORD/employed	word	124520
WORD/circuit	word	124508
WORD/birds	word	124501
WORD/straight	word	124456
WORD/enemy	word	124299
WORD/contact	word	124275
WORD/arizona	word	124271
WORD/austria	word	124218
WORD/offices	word	124161
WORD/sub	word	124040
WORD/someone	word	124006
WORD/converted	word	123955
WORD/approved	word	123804
WORD/rivers	word	123761
WORD/twelve	word	123734
WORD/attacked	word	123731
WORD/communication	word	123701
WORD/driver	word	123691
WORD/motor	word	123656
WORD/edited	word	123627
WORD/czech	word	123599
WORD/34	word	123386
WORD/borough	word	123315
WORD/question	word	123298
WORD/miller	word	123221
WORD/corner	word	123198
WORD/douglas	word	123177
WORD/images	word	123171
WORD/profile	word	123041
WORD/dropped	word	123040
WORD/16th	word	122942
WORD/athletic	word	122822
WORD/billboard	word	122817
WORD/lemmon	word	122774
WORD/publications	word	122750
WORD/canal	word	122628
WORD/representing	word	122605
WORD/mrs	word	122566
WORD/derived	word	122552
WORD/examples	word	122524
WORD/passenger	word	122516
WORD/roads	word	122504
WORD/establishment	word	122463
WORD/receiving	word	122395
WORD/controlled	word	122334
WORD/orange	word	122299
WORD/talk	word	122191
WORD/fuel	word	122188
WORD/chair	word	122177
WORD/attempted	word	121929
WORD/ford	word	121909
WORD/ep	word	121821
WORD/universities	word	121821
WORD/refers	word	121795
WORD/functions	word	121794
WORD/escape	word	121767
WORD/metres	word	121746
WORD/heat	word	121733
WORD/pages	word	121579
WORD/write	word	121527
WORD/visited	word	121489
WORD/seventh	word	121150
WORD/incorporated	word	121070
WORD/distinguished	word	121054
WORD/translation	word	121023
WORD/commonwealth	word	120939
WORD/mill	word	120930
WORD/frederick	word	120886
WORD/billion	word	120695
WORD/increasing	word	120629
WORD/nothing	word	120456
WORD/target	word	120455
WORD/chemical	word	120413
WORD/queensland	word	120323
WORD/muslim	word	120225
WORD/kentucky	word	120168
WORD/vs	word	120132
WORD/aged	word	120119
WORD/rare	word	120112
WORD/spirit	word	120087
WORD/connection	word	119980
WORD/believe	word	119886
WORD/developing	word	119842
WORD/swiss	word	119723
WORD/walls	word	119716
WORD/onto	word	119712
WORD/ex	word	119681
WORD/opposed	word	119644
WORD/sam	word	119642
WORD/door	word	119628
WORD/colonial	word	119546
WORD/centuries	word	119502
WORD/musicians	word	119406
WORD/existence	word	119307
WORD/fair	word	119252
WORD/un	word	119188
WORD/applications	word	119113
WORD/israeli	word	119035
WORD/moon	word	119010
WORD/bands	word	118978
WORD/begin	word	118966
WORD/senator	word	118902
WORD/attorney	word	118826
WORD/fast	word	118820
WORD/blues	word	118768
WORD/broken	word	118696
WORD/think	word	118637
WORD/trail	word	118555
WORD/investigation	word	118478
WORD/anthony	word	118439
WORD/pair	word	118360
WORD/signal	word	118348
WORD/specifically	word	118346
WORD/orders	word	118323
WORD/wrestling	word	118285
WORD/condition	word	118212
WORD/finds	word	118196
WORD/speaking	word	118185
WORD/princess	word	118029
WORD/determined	word	118024
WORD/38	word	117942
WORD/visual	word	117810
WORD/advance	word	117778
WORD/outstanding	word	117686
WORD/selection	word	117674
WORD/passing	word	117672
WORD/flag	word	117667
WORD/arab	word	117641
WORD/translated	word	117595
WORD/represent	word	117536
WORD/transportation	word	117430
WORD/institution	word	117344
WORD/mine	word	117285
WORD/khan	word	117193
WORD/ncaa	word	117093
WORD/fashion	word	116921
WORD/jews	word	116862
WORD/slightly	word	116730
WORD/alan	word	116696
WORD/influenced	word	116659
WORD/hundred	word	116537
WORD/bottom	word	116457
WORD/herself	word	116245
WORD/dog	word	116223
WORD/users	word	116223
WORD/height	word	116212
WORD/faced	word	116211
WORD/agriculture	word	116190
WORD/failure	word	116188
WORD/temperature	word	116164
WORD/philip	word	116161
WORD/weather	word	116121
WORD/doing	word	116084
WORD/anne	word	116077
WORD/scenes	word	116067
WORD/jesus	word	115960
WORD/focused	word	115876
WORD/ward	word	115872
WORD/mix	word	115851
WORD/reasons	word	115762
WORD/locations	word	115720
WORD/consisted	word	115698
WORD/gordon	word	115641
WORD/carry	word	115628
WORD/abandoned	word	115604
WORD/alumni	word	115600
WORD/regarding	word	115495
WORD/folk	word	115414
WORD/louisiana	word	115365
WORD/funds	word	115176
WORD/occurs	word	115134
WORD/dean	word	115081
WORD/retirement	word	115023
WORD/shape	word	114895
WORD/reform	word	114892
WORD/lands	word	114864
WORD/anniversary	word	114856
WORD/save	word	114697
WORD/toward	word	114637
WORD/violence	word	114542
WORD/6th	word	114503
WORD/1905	word	114483
WORD/diego	word	114471
WORD/hope	word	114442
WORD/hamilton	word	114433
WORD/plus	word	114337
WORD/residence	word	114318
WORD/resistance	word	114243
WORD/singapore	word	114147
WORD/switzerland	word	114115
WORD/meant	word	113962
WORD/iowa	word	113840
WORD/egypt	word	113758
WORD/junction	word	113707
WORD/producing	word	113598
WORD/1906	word	113523
WORD/samuel	word	113521
WORD/negative	word	113485
WORD/gene	word	113408
WORD/flow	word	113181
WORD/categories	word	113138
WORD/contributed	word	113135
WORD/importance	word	113121
WORD/serious	word	112950
WORD/und	word	112923
WORD/juan	word	112907
WORD/scheduled	word	112835
WORD/candidates	word	112828
WORD/banks	word	112795
WORD/consecutive	word	112737
WORD/trying	word	112731
WORD/budget	word	112599
WORD/elementary	word	112518
WORD/successfully	word	112505
WORD/step	word	112395
WORD/max	word	112393
WORD/magic	word	112291
WORD/recognition	word	112288
WORD/contained	word	112242
WORD/islamic	word	112230
WORD/qualified	word	112181
WORD/patients	word	112145
WORD/baby	word	112144
WORD/possibly	word	112110
WORD/skills	word	112072
WORD/pictures	word	112051
WORD/heard	word	111987
WORD/reality	word	111941
WORD/investment	word	111844
WORD/merged	word	111742
WORD/1909	word	111684
WORD/calls	word	111652
WORD/registered	word	111649
WORD/trained	word	111642
WORD/ceremony	word	111375
WORD/1907	word	111335
WORD/collected	word	111321
WORD/chain	word	111269
WORD/downtown	word	111268
WORD/surname	word	111234
WORD/teachers	word	111099
WORD/athletics	word	111049
WORD/task	word	111000
WORD/tank	word	110990
WORD/invasion	word	110921
WORD/quite	word	110897
WORD/allen	word	110825
WORD/try	word	110793
WORD/baron	word	110728
WORD/flat	word	110572
WORD/hungarian	word	110542
WORD/prix	word	110500
WORD/ideas	word	110495
WORD/protect	word	110440
WORD/sale	word	110348
WORD/duty	word	110331
WORD/bird	word	110326
WORD/singing	word	110280
WORD/streets	word	110250
WORD/values	word	110206
WORD/soul	word	110188
WORD/danish	word	110179
WORD/row	word	110171
WORD/oklahoma	word	110095
WORD/occur	word	110058
WORD/greece	word	109876
WORD/eyes	word	109622
WORD/incident	word	109539
WORD/patrick	word	109529
WORD/grey	word	109475
WORD/invited	word	109447
WORD/strength	word	109402
WORD/exist	word	109376
WORD/extra	word	109362
WORD/enter	word	109286
WORD/songwriter	word	109256
WORD/eric	word	109242
WORD/alabama	word	109163
WORD/typical	word	109116
WORD/ali	word	109115
WORD/really	word	109064
WORD/coal	word	109056
WORD/extension	word	109042
WORD/objects	word	109014
WORD/equal	word	108942
WORD/7th	word	108933
WORD/roof	word	108879
WORD/75	word	108822
WORD/engines	word	108806
WORD/paintings	word	108771
WORD/heavily	word	108737
WORD/crisis	word	108689
WORD/antonio	word	108654
WORD/address	word	108567
WORD/medium	word	108552
WORD/clark	word	108538
WORD/passes	word	108514
WORD/aviation	word	108363
WORD/employees	word	108330
WORD/puerto	word	108180
WORD/sought	word	108137
WORD/maintained	word	108107
WORD/homes	word	108071
WORD/houston	word	108022
WORD/arena	word	107973
WORD/1904	word	107956
WORD/getting	word	107953
WORD/reaching	word	107899
WORD/promote	word	107891
WORD/42	word	107854
WORD/proved	word	107827
WORD/priest	word	107797
WORD/strike	word	107730
WORD/spot	word	107703
WORD/drums	word	107664
WORD/adam	word	107572
WORD/evening	word	107556
WORD/300	word	107545
WORD/37	word	107514
WORD/headed	word	107396
WORD/causes	word	107381
WORD/starts	word	107379
WORD/dan	word	107363
WORD/productions	word	107351
WORD/marie	word	107279
WORD/conservation	word	107213
WORD/dates	word	107073
WORD/lawyer	word	107064
WORD/christ	word	106925
WORD/jan	word	106855
WORD/device	word	106829
WORD/laid	word	106719
WORD/consisting	word	106709
WORD/dream	word	106686
WORD/bodies	word	106615
WORD/opportunity	word	106583
WORD/inhabitants	word	106579
WORD/improved	word	106457
WORD/detroit	word	106418
WORD/decades	word	106307
WORD/finishing	word	106243
WORD/faith	word	106238
WORD/courses	word	106216
WORD/parliamentary	word	106213
WORD/avoid	word	106135
WORD/expressed	word	106057
WORD/perhaps	word	106033
WORD/protein	word	106024
WORD/neighborhood	word	105976
WORD/session	word	105944
WORD/directors	word	105890
WORD/partnership	word	105832
WORD/user	word	105829
WORD/causing	word	105774
WORD/quebec	word	105732
WORD/planet	word	105699
WORD/gets	word	105640
WORD/colleges	word	105618
WORD/tokyo	word	105613
WORD/medieval	word	105610
WORD/connecticut	word	105519
WORD/cabinet	word	105421
WORD/1930s	word	105390
WORD/resigned	word	105172
WORD/closely	word	105011
WORD/details	word	104966
WORD/finance	word	104964
WORD/views	word	104834
WORD/mining	word	104815
WORD/establish	word	104524
WORD/commune	word	104478
WORD/sr	word	104472
WORD/audio	word	104466
WORD/economics	word	104419
WORD/installed	word	104392
WORD/ethnic	word	104328
WORD/credit	word	104242
WORD/brief	word	104127
WORD/1901	word	104081
WORD/cycle	word	104059
WORD/improve	word	104041
WORD/object	word	104024
WORD/1902	word	103971
WORD/chance	word	103924
WORD/humans	word	103920
WORD/solid	word	103898
WORD/constituency	word	103895
WORD/1903	word	103872
WORD/drawn	word	103822
WORD/roger	word	103814
WORD/stores	word	103797
WORD/wave	word	103786
WORD/universal	word	103770
WORD/mississippi	word	103761
WORD/shop	word	103712
WORD/persons	word	103692
WORD/landing	word	103673
WORD/voted	word	103668
WORD/counties	word	103665
WORD/factor	word	103576
WORD/brazilian	word	103565
WORD/profit	word	103564
WORD/none	word	103524
WORD/hollywood	word	103510
WORD/edinburgh	word	103480
WORD/courts	word	103435
WORD/statement	word	103352
WORD/papers	word	103344
WORD/organisation	word	103324
WORD/emergency	word	103173
WORD/entirely	word	103143
WORD/techniques	word	103130
WORD/distributed	word	103001
WORD/circle	word	102943
WORD/amateur	word	102873
WORD/describes	word	102872
WORD/underground	word	102813
WORD/48	word	102771
WORD/kings	word	102688
WORD/argentina	word	102640
WORD/dam	word	102538
WORD/string	word	102496
WORD/harvard	word	102448
WORD/descent	word	102408
WORD/sky	word	102348
WORD/injured	word	102333
WORD/actual	word	102191
WORD/notably	word	102150
WORD/discovery	word	102107
WORD/physics	word	102091
WORD/engaged	word	102068
WORD/kevin	word	102009
WORD/iraq	word	101975
WORD/loan	word	101893
WORD/mathematics	word	101872
WORD/seems	word	101728
WORD/hired	word	101714
WORD/miami	word	101637
WORD/00	word	101607
WORD/12th	word	101554
WORD/lincoln	word	101461
WORD/plot	word	101426
WORD/bit	word	101415
WORD/easily	word	101389
WORD/formula	word	101290
WORD/dublin	word	101280
WORD/progress	word	101237
WORD/regarded	word	101190
WORD/diocese	word	101109
WORD/dc	word	101044
WORD/biography	word	101007
WORD/austrian	word	101002
WORD/sections	word	100995
WORD/shaped	word	100990
WORD/items	word	100854
WORD/ruled	word	100843
WORD/dave	word	100837
WORD/costs	word	100812
WORD/gain	word	100790
WORD/operate	word	100764
WORD/associate	word	100734
WORD/lawrence	word	100671
WORD/documents	word	100659
WORD/39	word	100646
WORD/briefly	word	100522
WORD/combination	word	100498
WORD/goods	word	100364
WORD/calling	word	100334
WORD/belgium	word	100212
WORD/composition	word	100114
WORD/expedition	word	100114
WORD/brain	word	100092
WORD/trophy	word	100076
WORD/41	word	100067
WORD/welsh	word	100048
WORD/dry	word	100028
WORD/ukrainian	word	99969
WORD/crossing	word	99941
WORD/poems	word	99940
WORD/400	word	99934
WORD/path	word	99920
WORD/joining	word	99810
WORD/pierre	word	99795
WORD/leads	word	99608
WORD/adjacent	word	99601
WORD/painted	word	99516
WORD/13th	word	99453
WORD/las	word	99427
WORD/decade	word	99396
WORD/josé	word	99364
WORD/starred	word	99351
WORD/golf	word	99286
WORD/ahead	word	99269
WORD/stands	word	99168
WORD/compete	word	99159
WORD/guitarist	word	99145
WORD/kim	word	99097
WORD/bruce	word	99081
WORD/driving	word	99027
WORD/beautiful	word	99013
WORD/runner	word	98949
WORD/anna	word	98923
WORD/arkansas	word	98817
WORD/demand	word	98808
WORD/seconds	word	98796
WORD/carl	word	98778
WORD/15th	word	98745
WORD/observed	word	98702
WORD/novels	word	98650
WORD/ones	word	98638
WORD/attached	word	98519
WORD/stating	word	98440
WORD/involving	word	98439
WORD/sequence	word	98428
WORD/opposite	word	98419
WORD/55	word	98406
WORD/grounds	word	98402
WORD/purchase	word	98203
WORD/accident	word	98142
WORD/competitions	word	98095
WORD/divisions	word	98016
WORD/formal	word	97990
WORD/journey	word	97942
WORD/pan	word	97909
WORD/earliest	word	97902
WORD/gay	word	97896
WORD/tamil	word	97826
WORD/walk	word	97809
WORD/coastal	word	97649
WORD/worth	word	97649
WORD/residential	word	97617
WORD/frame	word	97572
WORD/orthodox	word	97572
WORD/moore	word	97560
WORD/52	word	97444
WORD/reduce	word	97417
WORD/rating	word	97374
WORD/capture	word	97301
WORD/knight	word	97300
WORD/insurance	word	97136
WORD/manufacturing	word	97041
WORD/offensive	word	96980
WORD/understanding	word	96977
WORD/denmark	word	96930
WORD/contain	word	96904
WORD/assistance	word	96763
WORD/portrait	word	96759
WORD/argued	word	96715
WORD/47	word	96715
WORD/defensive	word	96577
WORD/otherwise	word	96573
WORD/returns	word	96571
WORD/wings	word	96513
WORD/survived	word	96502
WORD/ceo	word	96500
WORD/additionally	word	96460
WORD/shooting	word	96458
WORD/affected	word	96440
WORD/vision	word	96372
WORD/participate	word	96358
WORD/designs	word	96321
WORD/ottoman	word	96301
WORD/steam	word	96246
WORD/terminal	word	96221
WORD/mp	word	96188
WORD/passengers	word	96144
WORD/hungary	word	96094
WORD/interests	word	96088
WORD/saturday	word	96049
WORD/resolution	word	95968
WORD/tries	word	95910
WORD/honorary	word	95878
WORD/christopher	word	95813
WORD/poverty	word	95805
WORD/scholars	word	95793
WORD/photo	word	95779
WORD/ca	word	95756
WORD/operates	word	95737
WORD/bear	word	95715
WORD/restaurant	word	95700
WORD/scheme	word	95692
WORD/ukraine	word	95554
WORD/1898	word	95542
WORD/cinema	word	95536
WORD/equivalent	word	95454
WORD/hip	word	95329
WORD/animated	word	95320
WORD/ryan	word	95283
WORD/contributions	word	95279
WORD/trip	word	95135
WORD/universe	word	95128
WORD/49	word	95123
WORD/tim	word	95120
WORD/monument	word	95071
WORD/collaboration	word	95068
WORD/margaret	word	95016
WORD/biggest	word	94946
WORD/database	word	94938
WORD/fired	word	94931
WORD/routes	word	94887
WORD/creative	word	94835
WORD/8th	word	94782
WORD/rio	word	94653
WORD/vocal	word	94646
WORD/walker	word	94606
WORD/electoral	word	94554
WORD/regularly	word	94533
WORD/commissioner	word	94500
WORD/degrees	word	94484
WORD/designer	word	94480
WORD/billy	word	94449
WORD/moth	word	94439
WORD/ages	word	94405
WORD/ross	word	94389
WORD/mode	word	94337
WORD/thirty	word	94306
WORD/socialist	word	94265
WORD/14th	word	94190
WORD/rooms	word	94133
WORD/owners	word	94124
WORD/10th	word	94117
WORD/leg	word	94090
WORD/colony	word	94075
WORD/peninsula	word	94065
WORD/satellite	word	94003
WORD/jimmy	word	93967
WORD/businesses	word	93932
WORD/credited	word	93846
WORD/portugal	word	93840
WORD/wine	word	93793
WORD/racial	word	93770
WORD/heads	word	93769
WORD/chose	word	93759
WORD/harris	word	93724
WORD/drew	word	93707
WORD/instruments	word	93684
WORD/everything	word	93618
WORD/relief	word	93558
WORD/reaction	word	93517
WORD/turns	word	93475
WORD/1899	word	93474
WORD/appeal	word	93437
WORD/broad	word	93411
WORD/tell	word	93402
WORD/montreal	word	93351
WORD/arm	word	93325
WORD/collections	word	93311
WORD/inner	word	93302
WORD/watch	word	93047
WORD/behavior	word	93031
WORD/temporary	word	93013
WORD/storage	word	92963
WORD/1890	word	92935
WORD/kent	word	92918
WORD/mean	word	92914
WORD/membership	word	92913
WORD/metro	word	92862
WORD/rescue	word	92818
WORD/apart	word	92810
WORD/waters	word	92810
WORD/stages	word	92662
WORD/revolutionary	word	92658
WORD/victor	word	92622
WORD/acid	word	92618
WORD/salt	word	92539
WORD/concluded	word	92508
WORD/norman	word	92463
WORD/regulations	word	92437
WORD/wounded	word	92380
WORD/carrying	word	92367
WORD/delivered	word	92337
WORD/request	word	92277
WORD/gardens	word	92177
WORD/represents	word	92164
WORD/russell	word	92146
WORD/charges	word	92133
WORD/protected	word	92126
WORD/ambassador	word	92063
WORD/backing	word	92014
WORD/op	word	91982
WORD/measure	word	91928
WORD/difference	word	91924
WORD/territories	word	91884
WORD/premiered	word	91832
WORD/strategy	word	91824
WORD/alfred	word	91820
WORD/extremely	word	91779
WORD/damaged	word	91761
WORD/cleveland	word	91738
WORD/plane	word	91734
WORD/admiral	word	91712
WORD/window	word	91699
WORD/gulf	word	91677
WORD/jane	word	91656
WORD/maintain	word	91644
WORD/camera	word	91636
WORD/43	word	91632
WORD/alex	word	91627
WORD/sisters	word	91623
WORD/flowers	word	91574
WORD/baltimore	word	91558
WORD/engineers	word	91556
WORD/parks	word	91488
WORD/thousands	word	91460
WORD/soldier	word	91458
WORD/devices	word	91433
WORD/committed	word	91341
WORD/rice	word	91341
WORD/atlanta	word	91228
WORD/accused	word	91207
WORD/pick	word	91102
WORD/require	word	91065
WORD/1896	word	91001
WORD/hero	word	90898
WORD/hair	word	90893
WORD/vienna	word	90869
WORD/broadway	word	90797
WORD/1895	word	90791
WORD/allied	word	90757
WORD/reign	word	90755
WORD/cable	word	90753
WORD/feel	word	90739
WORD/message	word	90729
WORD/fly	word	90680
WORD/ranking	word	90663
WORD/advantage	word	90620
WORD/testing	word	90601
WORD/fan	word	90539
WORD/caught	word	90507
WORD/legend	word	90489
WORD/respect	word	90446
WORD/marketing	word	90399
WORD/measures	word	90228
WORD/questions	word	90140
WORD/purposes	word	90131
WORD/meanwhile	word	90060
WORD/statistics	word	90024
WORD/responsibility	word	89993
WORD/adapted	word	89984
WORD/fixed	word	89968
WORD/gender	word	89956
WORD/thing	word	89953
WORD/revival	word	89950
WORD/charged	word	89926
WORD/file	word	89899
WORD/11th	word	89844
WORD/johnny	word	89825
WORD/gate	word	89775
WORD/dating	word	89643
WORD/51	word	89638
WORD/saints	word	89620
WORD/malaysia	word	89604
WORD/shore	word	89578
WORD/authors	word	89578
WORD/cards	word	89544
WORD/swimming	word	89495
WORD/restored	word	89429
WORD/li	word	89393
WORD/soundtrack	word	89319
WORD/pattern	word	89273
WORD/adams	word	89181
WORD/attend	word	89180
WORD/ridge	word	89105
WORD/kennedy	word	89102
WORD/mounted	word	89090
WORD/replace	word	89085
WORD/nor	word	89080
WORD/factors	word	89035
WORD/determine	word	89019
WORD/lists	word	88959
WORD/solar	word	88953
WORD/subjects	word	88908
WORD/sell	word	88901
WORD/seattle	word	88884
WORD/organ	word	88796
WORD/parallel	word	88790
WORD/austin	word	88681
WORD/truth	word	88622
WORD/sarah	word	88559
WORD/poem	word	88547
WORD/distinct	word	88476
WORD/mental	word	88461
WORD/abc	word	88450
WORD/critic	word	88394
WORD/contrast	word	88375
WORD/46	word	88367
WORD/bush	word	88354
WORD/kelly	word	88328
WORD/eighth	word	88327
WORD/morgan	word	88321
WORD/franklin	word	88291
WORD/laboratory	word	88290
WORD/1897	word	88283
WORD/learned	word	88201
WORD/stanley	word	88110
WORD/stewart	word	88050
WORD/index	word	87999
WORD/prisoners	word	87956
WORD/scholar	word	87901
WORD/9th	word	87893
WORD/arranged	word	87885
WORD/gone	word	87877
WORD/utah	word	87851
WORD/severe	word	87820
WORD/donald	word	87774
WORD/twin	word	87770
WORD/matt	word	87756
WORD/networks	word	87715
WORD/solution	word	87714
WORD/cavalry	word	87709
WORD/aspects	word	87691
WORD/meets	word	87683
WORD/jordan	word	87664
