item	type	count
WORD/eröffnete	word	37348
WORD/prinz	word	37336
WORD/weder	word	37330
WORD/ufer	word	37329
WORD/1856	word	37308
WORD/verhalten	word	37280
WORD/hätten	word	37214
WORD/schrift	word	37207
WORD/regensburg	word	37186
WORD/linien	word	37174
WORD/gedichte	word	37151
WORD/weiße	word	37142
WORD/feld	word	37107
WORD/amtszeit	word	37104
WORD/springer	word	37093
WORD/eishockeyspieler	word	37040
WORD/jeden	word	37040
WORD/früh	word	37036
WORD/höheren	word	37030
WORD/schreiben	word	37022
WORD/marburg	word	36969
WORD/variante	word	36940
WORD/management	word	36902
WORD/charts	word	36893
WORD/regionen	word	36883
WORD/donau	word	36873
WORD/miteinander	word	36871
WORD/offiziellen	word	36837
WORD/kennen	word	36834
WORD/oscar	word	36830
WORD/ausnahme	word	36806
WORD/niederlande	word	36792
WORD/gelegene	word	36786
WORD/weisen	word	36775
WORD/don	word	36752
WORD/weimar	word	36749
WORD/thüringen	word	36742
WORD/allgemein	word	36731
WORD/medaille	word	36719
WORD/sicht	word	36710
WORD/besitzer	word	36698
WORD/rathaus	word	36616
WORD/private	word	36603
WORD/schneider	word	36572
WORD/königlichen	word	36548
WORD/emil	word	36488
WORD/ermöglicht	word	36449
WORD/errichtung	word	36414
WORD/00	word	36384
WORD/zugang	word	36376
WORD/dietrich	word	36375
WORD/goldenen	word	36370
WORD/grenzt	word	36360
WORD/etc	word	36328
WORD/politikerin	word	36327
WORD/auftritt	word	36321
WORD/existiert	word	36308
WORD/françois	word	36302
WORD/münchner	word	36283
WORD/geburtstag	word	36237
WORD/repräsentantenhaus	word	36208
WORD/priester	word	36187
WORD/chef	word	36126
WORD/jacques	word	36116
WORD/öffentlich	word	36115
WORD/entwurf	word	36105
WORD/european	word	36078
WORD/wagner	word	36060
WORD/farbe	word	36056
WORD/1858	word	36054
WORD/verkehr	word	35999
WORD/big	word	35997
WORD/studio	word	35992
WORD/sebastian	word	35965
WORD/generation	word	35963
WORD/waffen	word	35955
WORD/struktur	word	35943
WORD/stellvertretender	word	35904
WORD/garten	word	35900
WORD/zentralen	word	35899
WORD/magazin	word	35898
WORD/getrennt	word	35893
WORD/boston	word	35841
WORD/1854	word	35834
WORD/mehrerer	word	35830
WORD/mehrheit	word	35823
WORD/filmen	word	35821
WORD/1857	word	35818
WORD/sicherheit	word	35798
WORD/mannheim	word	35762
WORD/problem	word	35731
WORD/gar	word	35712
WORD/zeitraum	word	35703
WORD/bestandteil	word	35676
WORD/drehbuch	word	35666
WORD/berichtet	word	35661
WORD/vergangenheit	word	35656
WORD/lee	word	35647
WORD/harry	word	35600
WORD/service	word	35584
WORD/aufl	word	35583
WORD/stimme	word	35571
WORD/felix	word	35566
WORD/1830	word	35552
WORD/wahlen	word	35539
WORD/zählte	word	35523
WORD/halbinsel	word	35521
WORD/abt	word	35496
WORD/1500	word	35491
WORD/promovierte	word	35475
WORD/nannte	word	35423
WORD/hieß	word	35409
WORD/veröffentlichungen	word	35380
WORD/initiative	word	35366
WORD/oblast	word	35355
WORD/kontrolle	word	35328
WORD/außen	word	35298
WORD/sofort	word	35293
WORD/katholischer	word	35289
WORD/reicht	word	35285
WORD/1806	word	35271
WORD/rio	word	35262
WORD/1855	word	35242
WORD/sächsischen	word	35241
WORD/sender	word	35233
WORD/1852	word	35180
WORD/ministerpräsident	word	35169
WORD/zentimeter	word	35165
WORD/eigenes	word	35142
WORD/standard	word	35086
WORD/afrika	word	35025
WORD/auszeichnung	word	35001
WORD/nikolaus	word	34985
WORD/befördert	word	34984
WORD/vol	word	34968
WORD/höhere	word	34966
WORD/alben	word	34964
WORD/weibchen	word	34962
WORD/brand	word	34957
WORD/freiheit	word	34948
WORD/ergibt	word	34939
WORD/fotos	word	34909
WORD/research	word	34866
WORD/blau	word	34863
WORD/krone	word	34863
WORD/angesehen	word	34856
WORD/verdienste	word	34853
WORD/earl	word	34850
WORD/zumindest	word	34849
WORD/anhand	word	34839
WORD/mio	word	34839
WORD/endgültig	word	34830
WORD/bauten	word	34821
WORD/arrondissement	word	34781
WORD/gebieten	word	34737
WORD/monaten	word	34716
WORD/großteil	word	34705
WORD/gegend	word	34700
WORD/mathematik	word	34683
WORD/rajon	word	34658
WORD/maschinen	word	34650
WORD/lager	word	34635
WORD/eröffnung	word	34631
WORD/kreises	word	34629
WORD/entlassen	word	34627
WORD/getötet	word	34625
WORD/first	word	34620
WORD/verbindet	word	34615
WORD/uns	word	34606
WORD/existieren	word	34598
WORD/norwegen	word	34594
WORD/frieden	word	34591
WORD/halbfinale	word	34555
WORD/zweier	word	34543
WORD/funktionen	word	34534
WORD/dorfes	word	34534
WORD/augen	word	34467
WORD/damalige	word	34408
WORD/mary	word	34396
WORD/entstehung	word	34329
WORD/mein	word	34321
WORD/kanadischer	word	34314
WORD/il	word	34283
WORD/flucht	word	34237
WORD/städtischen	word	34204
WORD/patienten	word	34195
WORD/ausdruck	word	34144
WORD/andererseits	word	34133
WORD/verhindern	word	34117
WORD/junioren	word	34094
WORD/einrichtungen	word	34086
WORD/54	word	34073
WORD/gemeindegebiet	word	34045
WORD/fertiggestellt	word	34039
WORD/verbreitung	word	34022
WORD/bauern	word	33996
WORD/hektar	word	33991
WORD/satz	word	33989
WORD/erreichten	word	33986
WORD/religion	word	33982
WORD/spanischer	word	33947
WORD/ortschaften	word	33946
WORD/zumeist	word	33945
WORD/traten	word	33927
WORD/gemeinschaft	word	33905
WORD/tonnen	word	33893
WORD/maßnahmen	word	33866
WORD/dvd	word	33859
WORD/woche	word	33855
WORD/hill	word	33840
WORD/leo	word	33820
WORD/innsbruck	word	33812
WORD/phase	word	33804
WORD/schaffen	word	33735
WORD/leitet	word	33729
WORD/bruno	word	33722
WORD/unternehmens	word	33721
WORD/geschichten	word	33708
WORD/dortmund	word	33691
WORD/1930er	word	33688
WORD/lernte	word	33685
WORD/verpflichtet	word	33683
WORD/könne	word	33653
WORD/suche	word	33652
WORD/festung	word	33633
WORD/deutschsprachigen	word	33632
WORD/angenommen	word	33623
WORD/bestätigt	word	33611
WORD/bühne	word	33608
WORD/charakter	word	33571
WORD/jährigen	word	33564
WORD/geistlicher	word	33555
WORD/spiegel	word	33552
WORD/erzählt	word	33552
WORD/geborene	word	33549
WORD/systems	word	33539
WORD/entsprechenden	word	33532
WORD/1851	word	33526
WORD/komplett	word	33497
WORD/beschäftigte	word	33490
WORD/vereine	word	33489
WORD/vergeben	word	33481
WORD/vorstand	word	33478
WORD/nominierung	word	33457
WORD/überhaupt	word	33451
WORD/meisterschaften	word	33428
WORD/unterschied	word	33420
WORD/ausgeführt	word	33405
WORD/antike	word	33361
WORD/reste	word	33338
WORD/rostock	word	33338
WORD/bay	word	33336
WORD/innere	word	33326
WORD/mühle	word	33325
WORD/time	word	33313
WORD/behandlung	word	33300
WORD/operation	word	33286
WORD/ukraine	word	33278
WORD/umgebaut	word	33277
WORD/benachbarten	word	33260
WORD/jack	word	33257
WORD/dritter	word	33217
WORD/anlagen	word	33216
WORD/88	word	33215
WORD/mailand	word	33213
WORD/vorbild	word	33209
WORD/bestehenden	word	33189
WORD/gestaltet	word	33147
WORD/genannte	word	33139
WORD/produzent	word	33135
WORD/mission	word	33130
WORD/kleineren	word	33126
WORD/türkischen	word	33110
WORD/53	word	33086
WORD/gestaltung	word	33078
WORD/jones	word	33068
WORD/staatliche	word	33049
WORD/1847	word	32991
WORD/1803	word	32989
WORD/east	word	32976
WORD/kriegsende	word	32971
WORD/major	word	32971
WORD/ernannte	word	32942
WORD/bisherigen	word	32939
WORD/veranstaltungen	word	32919
WORD/1846	word	32915
WORD/route	word	32914
WORD/hg	word	32911
WORD/juan	word	32910
WORD/farben	word	32884
WORD/freunde	word	32845
WORD/ägypten	word	32841
WORD/anne	word	32840
WORD/krankenhaus	word	32831
WORD/56	word	32818
WORD/physik	word	32814
WORD/herz	word	32812
WORD/1845	word	32804
WORD/wege	word	32767
WORD/michel	word	32731
WORD/oberliga	word	32724
WORD/scheint	word	32706
WORD/1853	word	32700
WORD/methode	word	32659
WORD/museums	word	32621
WORD/gottes	word	32598
WORD/fassung	word	32595
WORD/errichten	word	32579
WORD/beck	word	32558
WORD/rest	word	32553
WORD/pokal	word	32543
WORD/malerei	word	32474
WORD/samuel	word	32420
WORD/bedingungen	word	32415
WORD/fahrzeug	word	32376
WORD/nächste	word	32369
WORD/untergebracht	word	32356
WORD/gesang	word	32345
WORD/episode	word	32344
WORD/mittlere	word	32311
WORD/studie	word	32294
WORD/white	word	32283
WORD/menge	word	32257
WORD/klub	word	32254
WORD/endet	word	32254
WORD/verbindungen	word	32218
WORD/griechenland	word	32217
WORD/schlug	word	32214
WORD/blüten	word	32213
WORD/schwere	word	32206
WORD/dürfen	word	32194
WORD/geriet	word	32169
WORD/trifft	word	32166
WORD/venedig	word	32156
WORD/wechsel	word	32155
WORD/rumänien	word	32149
WORD/85	word	32142
WORD/eng	word	32107
WORD/breslau	word	32106
WORD/brown	word	32102
WORD/prix	word	32065
WORD/erlangte	word	32063
WORD/weber	word	32054
WORD/handelte	word	32044
WORD/ruf	word	32041
WORD/lösung	word	32023
WORD/04	word	32019
WORD/publikum	word	32018
WORD/ursprüngliche	word	32014
WORD/handlung	word	32013
WORD/sprach	word	31972
WORD/arbeiter	word	31970
WORD/57	word	31935
WORD/eigenschaften	word	31926
WORD/notwendig	word	31921
WORD/volkszählung	word	31914
WORD/mathematiker	word	31886
WORD/einwohnerzahl	word	31880
WORD/kombination	word	31862
WORD/code	word	31842
WORD/kardinal	word	31837
WORD/befanden	word	31826
WORD/giovanni	word	31826
WORD/auto	word	31816
WORD/kz	word	31795
WORD/bernd	word	31761
WORD/modelle	word	31705
WORD/niederländischer	word	31678
WORD/tempel	word	31674
WORD/eingang	word	31666
WORD/erfolgen	word	31659
WORD/madrid	word	31650
WORD/einiger	word	31643
WORD/löste	word	31640
WORD/militär	word	31616
WORD/tiefe	word	31615
WORD/aktivitäten	word	31613
WORD/ehren	word	31600
WORD/virginia	word	31588
WORD/williams	word	31587
WORD/siegen	word	31583
WORD/führer	word	31583
WORD/jacob	word	31549
WORD/wehrmacht	word	31537
WORD/linz	word	31528
WORD/produkte	word	31515
WORD/hierzu	word	31496
WORD/800	word	31482
WORD/europas	word	31468
WORD/eberhard	word	31430
WORD/geweiht	word	31429
WORD/barcelona	word	31403
WORD/stammte	word	31402
WORD/gekommen	word	31371
WORD/staates	word	31364
WORD/ensemble	word	31354
WORD/scheiterte	word	31336
WORD/widmete	word	31329
WORD/treten	word	31317
WORD/orten	word	31315
WORD/bedeutende	word	31313
WORD/eins	word	31302
WORD/books	word	31264
WORD/preußischer	word	31263
WORD/wirken	word	31263
WORD/ansicht	word	31205
WORD/militärischen	word	31193
WORD/kanal	word	31191
WORD/vierte	word	31186
WORD/bereichen	word	31185
WORD/altstadt	word	31176
WORD/presse	word	31175
WORD/braun	word	31163
WORD/ex	word	31159
WORD/potsdam	word	31153
WORD/trier	word	31127
WORD/einst	word	31124
WORD/ausbau	word	31110
WORD/moritz	word	31094
WORD/58	word	31070
WORD/privaten	word	31064
WORD/andré	word	31063
WORD/auftreten	word	31021
WORD/breiten	word	31017
WORD/christlichen	word	31017
WORD/ring	word	31005
WORD/sir	word	30990
WORD/1844	word	30989
WORD/spanisch	word	30971
WORD/angebot	word	30971
WORD/120	word	30969
WORD/rainer	word	30966
WORD/morgen	word	30958
WORD/freiherr	word	30952
WORD/1813	word	30944
WORD/entsprechende	word	30942
WORD/japanische	word	30940
WORD/gewinn	word	30930
WORD/kaufmann	word	30919
WORD/fünften	word	30905
WORD/porträt	word	30873
WORD/schaffte	word	30871
WORD/1843	word	30850
WORD/dörfer	word	30829
WORD/hitler	word	30817
WORD/rolf	word	30801
WORD/versetzt	word	30795
WORD/bezieht	word	30783
WORD/fortan	word	30741
WORD/männchen	word	30734
WORD/pfarrei	word	30724
WORD/carolina	word	30708
WORD/59	word	30702
WORD/amerika	word	30683
WORD/alpen	word	30680
WORD/columbia	word	30679
WORD/polnischer	word	30656
WORD/dänischen	word	30646
WORD/stephan	word	30638
WORD/verwendete	word	30621
WORD/joe	word	30601
WORD/organisationen	word	30589
WORD/athen	word	30578
WORD/corps	word	30576
WORD/liegenden	word	30557
WORD/erwähnung	word	30535
WORD/falls	word	30534
WORD/klar	word	30524
WORD/dom	word	30523
WORD/05	word	30522
WORD/besonderen	word	30517
WORD/vielzahl	word	30510
WORD/trotzdem	word	30508
WORD/young	word	30498
WORD/fahrer	word	30490
WORD/fallen	word	30479
WORD/datei	word	30460
WORD/rollen	word	30423
WORD/benannte	word	30415
WORD/römische	word	30408
WORD/ps	word	30398
WORD/hause	word	30385
WORD/force	word	30333
WORD/weltcup	word	30330
WORD/organisiert	word	30327
WORD/diplomat	word	30298
WORD/verhaftet	word	30269
WORD/brief	word	30267
WORD/blues	word	30265
WORD/umwelt	word	30260
WORD/produzierte	word	30251
WORD/blue	word	30220
WORD/ausgebaut	word	30216
WORD/1814	word	30209
WORD/95	word	30209
WORD/senat	word	30189
WORD/botschafter	word	30187
WORD/landkreises	word	30180
WORD/basiert	word	30159
WORD/unterscheidet	word	30155
WORD/ingenieur	word	30154
WORD/ff	word	30126
WORD/bot	word	30121
WORD/series	word	30114
WORD/1816	word	30104
WORD/behandelt	word	30087
WORD/1842	word	30078
WORD/register	word	30067
WORD/anerkennung	word	30061
WORD/grün	word	30027
WORD/reaktion	word	30008
WORD/methoden	word	30006
WORD/erlangen	word	30003
WORD/reisen	word	29995
WORD/speziell	word	29982
WORD/heilige	word	29982
WORD/beendet	word	29981
WORD/blätter	word	29980
WORD/front	word	29980
WORD/lord	word	29972
WORD/nämlich	word	29957
WORD/frühere	word	29943
WORD/zuschauer	word	29931
WORD/jährige	word	29927
WORD/woiwodschaft	word	29924
WORD/scott	word	29919
WORD/1835	word	29917
WORD/mir	word	29914
WORD/roger	word	29908
WORD/dach	word	29883
WORD/1837	word	29877
WORD/rundfunk	word	29867
WORD/beruf	word	29852
WORD/netz	word	29844
WORD/marke	word	29821
WORD/monat	word	29817
WORD/zufolge	word	29791
WORD/navy	word	29786
WORD/weshalb	word	29780
WORD/rede	word	29779
WORD/nachgewiesen	word	29775
WORD/western	word	29749
WORD/komponisten	word	29745
WORD/erweiterung	word	29725
WORD/09	word	29720
WORD/1818	word	29710
WORD/up	word	29684
WORD/bestanden	word	29674
WORD/times	word	29659
WORD/1920er	word	29649
WORD/sicher	word	29607
WORD/abgerissen	word	29594
WORD/wissenschaftlicher	word	29593
WORD/gewalt	word	29588
WORD/schreibt	word	29586
WORD/rechtsanwalt	word	29585
WORD/1832	word	29569
WORD/bill	word	29568
WORD/polnische	word	29549
WORD/lokalen	word	29539
WORD/naturschutzgebiet	word	29536
WORD/wirtschaftlichen	word	29534
WORD/erhöht	word	29524
WORD/71	word	29507
WORD/größer	word	29502
WORD/letztlich	word	29472
WORD/entfernung	word	29471
WORD/möglichst	word	29468
WORD/baureihe	word	29464
WORD/desselben	word	29450
WORD/bildeten	word	29432
WORD/08	word	29429
WORD/regeln	word	29422
WORD/markus	word	29406
WORD/sonne	word	29378
WORD/drehbuchautor	word	29370
WORD/katharina	word	29366
WORD/information	word	29319
WORD/behörden	word	29314
WORD/erfahrungen	word	29314
WORD/250	word	29297
WORD/offenen	word	29296
WORD/erweiterte	word	29295
WORD/zufluss	word	29271
WORD/schwedischer	word	29239
WORD/bronzemedaille	word	29236
WORD/sämtliche	word	29223
WORD/wichtigen	word	29221
WORD/solchen	word	29207
WORD/stücke	word	29191
WORD/königlich	word	29172
WORD/tschechien	word	29168
WORD/beigesetzt	word	29161
WORD/wunsch	word	29160
WORD/episoden	word	29152
WORD/1839	word	29148
WORD/beispiele	word	29136
WORD/pariser	word	29093
WORD/dokumentation	word	29069
WORD/zweck	word	29058
WORD/gelangte	word	29045
WORD/61	word	29044
WORD/expedition	word	29039
WORD/langer	word	29037
WORD/600	word	29024
WORD/63	word	29022
WORD/nachbargemeinden	word	29021
WORD/1841	word	29019
WORD/eugen	word	29014
WORD/weltmeister	word	29008
WORD/ermöglichen	word	29007
WORD/koch	word	28998
WORD/bieten	word	28982
WORD/partner	word	28979
WORD/schließt	word	28972
WORD/nationen	word	28941
WORD/ähnliche	word	28912
WORD/eigener	word	28896
WORD/gipfel	word	28881
WORD/niederlanden	word	28879
WORD/aktiven	word	28838
WORD/verstärkt	word	28828
WORD/gitarre	word	28820
WORD/leiden	word	28820
WORD/zieht	word	28793
WORD/engagement	word	28792
WORD/gedreht	word	28786
WORD/eintrag	word	28774
WORD/generalmajor	word	28769
WORD/unterstützte	word	28755
WORD/hoffmann	word	28740
WORD/master	word	28734
WORD/erworben	word	28732
WORD/flügel	word	28729
WORD/ha	word	28722
WORD/victor	word	28721
WORD/hierfür	word	28718
WORD/1838	word	28707
WORD/nachrichten	word	28689
WORD/dirigent	word	28678
WORD/königsberg	word	28675
WORD/eingegliedert	word	28662
WORD/verändert	word	28648
WORD/studies	word	28641
WORD/sa	word	28634
WORD/definiert	word	28634
WORD/feuer	word	28630
WORD/premierminister	word	28628
WORD/della	word	28628
WORD/herzogtum	word	28625
WORD/unbekannt	word	28624
WORD/72	word	28609
WORD/din	word	28601
WORD/bestehende	word	28591
WORD/begleitet	word	28591
WORD/distrikt	word	28589
WORD/inne	word	28580
WORD/kaufte	word	28577
WORD/oldenburg	word	28566
WORD/62	word	28545
WORD/goethe	word	28540
WORD/jerusalem	word	28530
WORD/verkauf	word	28522
WORD/zusätzliche	word	28516
WORD/feierte	word	28480
WORD/gefahr	word	28476
WORD/marx	word	28475
WORD/geburt	word	28467
WORD/jener	word	28444
WORD/erfurt	word	28443
WORD/erlaubt	word	28432
WORD/militärische	word	28427
WORD/hören	word	28427
WORD/ungarischen	word	28391
WORD/güter	word	28387
WORD/ben	word	28386
WORD/linke	word	28375
WORD/gleiche	word	28364
WORD/zogen	word	28334
WORD/höher	word	28324
WORD/üblich	word	28323
WORD/glauben	word	28313
WORD/umbau	word	28305
WORD/besucher	word	28303
WORD/diverse	word	28303
WORD/ließen	word	28301
WORD/lautet	word	28300
WORD/vii	word	28296
WORD/klassische	word	28295
WORD/central	word	28295
WORD/einerseits	word	28291
WORD/inschrift	word	28274
WORD/kamera	word	28269
WORD/sonst	word	28263
WORD/plätze	word	28260
WORD/henri	word	28244
WORD/67	word	28227
WORD/pennsylvania	word	28216
WORD/pop	word	28210
WORD/altar	word	28207
WORD/reinhard	word	28196
WORD/84	word	28189
WORD/analyse	word	28176
WORD/spielklasse	word	28174
WORD/dynastie	word	28168
WORD/1820	word	28164
WORD/kammer	word	28156
WORD/07	word	28152
WORD/irland	word	28106
WORD/japanischer	word	28075
WORD/aktuellen	word	28058
WORD/66	word	28052
WORD/unterschieden	word	28051
WORD/beschlossen	word	28047
WORD/bergen	word	28039
WORD/francis	word	28034
WORD/grundsätzlich	word	28031
WORD/1836	word	28017
WORD/benötigt	word	27983
WORD/abstand	word	27980
WORD/96	word	27945
WORD/lehrte	word	27939
WORD/goldene	word	27927
WORD/südafrika	word	27905
WORD/spanische	word	27893
WORD/fraktion	word	27885
WORD/aktuelle	word	27872
WORD/sinn	word	27850
WORD/wirtschaftliche	word	27846
WORD/veränderungen	word	27839
WORD/toten	word	27834
WORD/verboten	word	27826
WORD/bringt	word	27806
WORD/österreichs	word	27799
WORD/rose	word	27790
WORD/leipziger	word	27779
WORD/geist	word	27778
WORD/pläne	word	27772
WORD/fernsehfilm	word	27769
WORD/kommandeur	word	27741
WORD/hauptrolle	word	27741
WORD/kapitel	word	27724
WORD/bekanntesten	word	27719
WORD/datenbank	word	27697
WORD/qualität	word	27697
WORD/eva	word	27696
WORD/angebracht	word	27693
WORD/letzter	word	27682
WORD/sprecher	word	27676
WORD/anhänger	word	27673
WORD/konzert	word	27672
WORD/bauwerk	word	27663
WORD/leichtathletik	word	27636
WORD/jahrbuch	word	27636
WORD/em	word	27633
WORD/gefängnis	word	27632
WORD/kommando	word	27621
WORD/vorbei	word	27613
WORD/prinzip	word	27609
WORD/usw	word	27606
WORD/verfügte	word	27600
WORD/kirchengemeinde	word	27594
WORD/oberfläche	word	27577
WORD/siegfried	word	27567
WORD/kern	word	27563
WORD/maximilian	word	27562
WORD/ergänzt	word	27554
WORD/bord	word	27549
WORD/kader	word	27527
WORD/kämpfen	word	27525
WORD/träger	word	27518
WORD/1834	word	27510
WORD/dank	word	27509
WORD/jörg	word	27499
WORD/drittel	word	27493
WORD/america	word	27483
WORD/schließen	word	27474
WORD/bundeswehr	word	27472
WORD/anspruch	word	27467
WORD/ausgestrahlt	word	27452
WORD/unabhängigkeit	word	27437
WORD/massachusetts	word	27430
WORD/sagte	word	27427
WORD/1831	word	27420
WORD/millimeter	word	27384
WORD/runden	word	27382
WORD/budapest	word	27371
WORD/herrscher	word	27363
WORD/reformation	word	27359
WORD/transport	word	27356
WORD/unterlag	word	27341
WORD/fdp	word	27338
WORD/holte	word	27316
WORD/möglichkeiten	word	27300
WORD/charlotte	word	27299
WORD/wohnung	word	27294
WORD/sprechen	word	27293
WORD/kleines	word	27282
WORD/posten	word	27265
WORD/unterricht	word	27259
WORD/planung	word	27254
WORD/historisch	word	27254
WORD/manager	word	27252
WORD/awards	word	27244
WORD/ziehen	word	27243
WORD/stärker	word	27229
WORD/heer	word	27220
WORD/begrenzt	word	27215
WORD/83	word	27212
WORD/viertel	word	27208
WORD/beeinflusst	word	27192
WORD/damen	word	27182
WORD/eingeweiht	word	27166
WORD/werte	word	27154
WORD/bass	word	27122
WORD/gelegt	word	27097
WORD/mehrmals	word	27094
WORD/übernahme	word	27093
WORD/renaissance	word	27089
WORD/womit	word	27087
WORD/systeme	word	27076
WORD/länger	word	27071
WORD/traditionellen	word	27054
WORD/1810	word	27046
WORD/carlos	word	27045
WORD/prinzessin	word	27042
WORD/katalog	word	27041
WORD/green	word	27041
WORD/florida	word	27040
WORD/1821	word	27027
WORD/jüngeren	word	27017
WORD/fungierte	word	27009
WORD/california	word	27004
WORD/mike	word	26989
WORD/töchter	word	26970
WORD/ad	word	26955
WORD/victoria	word	26955
WORD/anerkannt	word	26950
WORD/bundes	word	26943
WORD/wales	word	26904
WORD/manche	word	26886
WORD/nassau	word	26838
WORD/physiker	word	26811
WORD/verleihung	word	26811
WORD/bielefeld	word	26786
WORD/brach	word	26784
WORD/grad	word	26777
WORD/argentinien	word	26759
WORD/internationaler	word	26759
WORD/johnson	word	26749
WORD/ed	word	26747
WORD/denkmalschutz	word	26740
WORD/1833	word	26735
WORD/68	word	26707
WORD/dame	word	26705
WORD/bauen	word	26691
WORD/übernehmen	word	26654
WORD/reichen	word	26645
WORD/las	word	26632
WORD/festgelegt	word	26620
WORD/110	word	26618
WORD/autorin	word	26605
WORD/getragen	word	26604
WORD/biographie	word	26589
WORD/stockholm	word	26570
WORD/rücken	word	26564
WORD/zugänglich	word	26552
WORD/bestehend	word	26547
WORD/solcher	word	26543
WORD/saale	word	26526
WORD/projekte	word	26516
WORD/computer	word	26516
WORD/patrick	word	26508
WORD/ereignisse	word	26498
WORD/meinung	word	26487
WORD/verletzt	word	26483
WORD/bands	word	26482
WORD/verhandlungen	word	26454
WORD/06	word	26449
WORD/betreibt	word	26446
WORD/provinzen	word	26424
WORD/offen	word	26408
WORD/regionalliga	word	26399
WORD/army	word	26388
WORD/exemplare	word	26386
WORD/99	word	26340
WORD/roland	word	26294
WORD/goldmedaille	word	26292
WORD/abgeordneten	word	26286
WORD/funde	word	26269
WORD/1825	word	26256
WORD/eigenständige	word	26248
WORD/verstorbenen	word	26241
WORD/great	word	26239
WORD/ohio	word	26239
WORD/gewicht	word	26232
WORD/play	word	26228
WORD/wichtigste	word	26225
WORD/maschine	word	26222
WORD/strecken	word	26194
WORD/oliver	word	26194
WORD/mündung	word	26182
WORD/übergang	word	26182
WORD/synagoge	word	26178
WORD/luxemburg	word	26177
WORD/maximal	word	26149
WORD/jesu	word	26145
WORD/kunden	word	26139
WORD/diesmal	word	26139
WORD/tun	word	26133
WORD/debütierte	word	26101
WORD/errichteten	word	26092
WORD/spezielle	word	26080
WORD/durfte	word	26078
WORD/assistent	word	26070
WORD/krankheit	word	26044
WORD/unterschiedlich	word	26042
WORD/beschloss	word	26031
WORD/line	word	26019
WORD/ruhestand	word	26014
WORD/kanadischen	word	26004
WORD/lokomotiven	word	25999
WORD/wichtiger	word	25999
WORD/1817	word	25999
WORD/gießen	word	25972
WORD/erfolgreichen	word	25969
WORD/ursprung	word	25969
WORD/tat	word	25966
WORD/angeschlossen	word	25960
WORD/wiederholt	word	25947
WORD/karten	word	25945
WORD/franzosen	word	25940
WORD/führenden	word	25929
WORD/indischen	word	25921
WORD/bauer	word	25918
WORD/erfolgten	word	25898
WORD/jesus	word	25889
WORD/alternative	word	25887
WORD/philosoph	word	25881
WORD/vorgestellt	word	25849
WORD/gelegen	word	25847
WORD/bernard	word	25839
WORD/chris	word	25823
WORD/meistens	word	25821
WORD/chronik	word	25813
WORD/1828	word	25811
WORD/doppel	word	25804
WORD/fahren	word	25770
WORD/fürsten	word	25770
WORD/entwickeln	word	25749
WORD/drama	word	25747
WORD/wohnhaus	word	25746
WORD/engagierte	word	25743
WORD/gewannen	word	25739
WORD/fassade	word	25733
WORD/mich	word	25730
WORD/real	word	25727
WORD/setzen	word	25725
WORD/vorkommen	word	25722
WORD/forschungen	word	25659
WORD/sturm	word	25657
WORD/flotte	word	25649
WORD/forderte	word	25629
WORD/nationalpark	word	25628
WORD/streit	word	25599
WORD/erinnerung	word	25595
WORD/brüssel	word	25585
WORD/media	word	25584
WORD/centre	word	25576
WORD/little	word	25566
WORD/besatzung	word	25563
WORD/konzerte	word	25543
WORD/nationalsozialisten	word	25542
WORD/geschäftsführer	word	25528
WORD/weiler	word	25510
WORD/ep	word	25469
WORD/paderborn	word	25457
WORD/silbermedaille	word	25448
WORD/darstellt	word	25447
WORD/jüngere	word	25444
WORD/handeln	word	25438
WORD/preußische	word	25435
WORD/rosa	word	25432
WORD/order	word	25429
WORD/petersburg	word	25420
WORD/kantons	word	25410
WORD/veröffentlichten	word	25406
WORD/road	word	25402
WORD/fiction	word	25381
WORD/grüne	word	25360
WORD/mauer	word	25359
WORD/europameisterschaften	word	25357
WORD/1812	word	25357
WORD/wilson	word	25350
WORD/bob	word	25346
WORD/verteidigung	word	25327
WORD/offenbar	word	25323
WORD/castle	word	25310
WORD/fehlen	word	25286
WORD/kommunikation	word	25285
WORD/harald	word	25280
WORD/ziele	word	25268
WORD/creek	word	25267
WORD/szenen	word	25266
WORD/gaben	word	25253
WORD/flora	word	25228
WORD/beteiligung	word	25226
WORD/vorgänger	word	25225
WORD/plänen	word	25221
WORD/spuren	word	25217
WORD/erhebung	word	25217
WORD/aussage	word	25205
WORD/könnten	word	25199
WORD/76	word	25198
WORD/hundert	word	25190
WORD/beschädigt	word	25186
WORD/öl	word	25176
WORD/beteiligten	word	25169
WORD/gebäudes	word	25166
WORD/warschau	word	25158
WORD/stadtgebiet	word	25157
WORD/regierungsbezirk	word	25153
WORD/steve	word	25144
WORD/sekunden	word	25141
WORD/einfachen	word	25139
WORD/81	word	25119
WORD/entwickelten	word	25102
WORD/entgegen	word	25102
WORD/kabinett	word	25075
WORD/einfache	word	25071
WORD/erzählungen	word	25069
WORD/uraufführung	word	25063
WORD/1808	word	25061
WORD/77	word	25060
WORD/äußeren	word	25050
WORD/nachfolge	word	25045
WORD/1809	word	25031
WORD/täglich	word	25019
WORD/interessen	word	25008
WORD/tief	word	25006
WORD/bayerische	word	25003
WORD/mario	word	25003
WORD/ford	word	24980
WORD/tunnel	word	24967
WORD/69	word	24967
WORD/bestes	word	24963
WORD/marc	word	24960
WORD/1829	word	24938
